"Label","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","2,363","98.0%","2.0%","98.0%","95.6%","1.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","0.0%","0.0%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.0%","1.1%","0.8%","0.0%","0.0%","","2,363","97.6%","3.0%","0.8%","0.5%","0.0%","0.0%","","2,363","0.3%","0.2%","0.0%","0.0%","0.0%","99.7%","95.3%","1.9%","0.0%","0.5%","0.0%","0.0%","2.0%","0.0%","2.0%","(X)","","1,959","45.7%","54.3%"
"    Percent Margin of Error","","(X)","±1.9","±1.9","±1.9","±2.5","±1.5","±1.1","±1.1","±1.1","±1.1","±1.1","±0.7","±1.1","±1.1","±0.7","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±1.9","±1.4","±1.3","±1.1","±1.1","","(X)","±1.7","±2.1","±1.3","±0.7","±1.1","±1.1","","(X)","±0.4","±0.3","±0.1","±1.1","±1.1","±0.4","±2.5","±1.5","±1.1","±0.7","±1.1","±1.1","±1.9","±1.1","±1.9","(X)","","(X)","±2.9","±2.9"
"Census Tract 4993, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,746","1,746","0","1,746","1,746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1,746","1,746","0","0","0","0","0","","1,746","27","18","0","0","9","1,719","1,719","0","0","0","0","0","0","0","0","904","","1,368","626","742"
"    Margin of Error","","±215","±215","±10","±215","±215","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","","±215","±215","±10","±10","±10","±10","±10","","±215","±23","±26","±10","±10","±13","±213","±213","±10","±10","±10","±10","±10","±10","±10","±10","±86","","±164","±91","±108"
"    Percent","","1,746","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,746","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,746","1.5%","1.0%","0.0%","0.0%","0.5%","98.5%","98.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","1,368","45.8%","54.2%"
"    Percent Margin of Error","","(X)","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","","(X)","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","","(X)","±1.3","±1.5","±1.4","±1.4","±0.8","±1.3","±1.3","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","(X)","","(X)","±4.1","±4.1"
"Census Tract 4994, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,625","2,503","122","2,503","2,220","199","39","0","0","0","0","19","0","0","0","19","0","0","0","26","0","0","0","26","0","122","104","18","0","0","","2,625","2,342","303","57","19","26","0","","2,625","232","97","107","0","28","2,393","2,081","163","0","19","26","0","104","0","104","1,652","","2,178","1,075","1,103"
"    Margin of Error","","±216","±219","±116","±219","±265","±132","±51","±10","±10","±10","±10","±29","±10","±10","±10","±29","±10","±10","±10","±41","±10","±10","±10","±41","±10","±116","±117","±24","±10","±10","","±216","±258","±191","±74","±29","±41","±10","","±216","±190","±79","±149","±10","±32","±255","±301","±111","±10","±29","±41","±10","±117","±10","±117","±141","","±158","±156","±125"
"    Percent","","2,625","95.4%","4.6%","95.4%","84.6%","7.6%","1.5%","0.0%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","1.0%","0.0%","0.0%","0.0%","1.0%","0.0%","4.6%","4.0%","0.7%","0.0%","0.0%","","2,625","89.2%","11.5%","2.2%","0.7%","1.0%","0.0%","","2,625","8.8%","3.7%","4.1%","0.0%","1.1%","91.2%","79.3%","6.2%","0.0%","0.7%","1.0%","0.0%","4.0%","0.0%","4.0%","(X)","","2,178","49.4%","50.6%"
"    Percent Margin of Error","","(X)","±4.4","±4.4","±4.4","±7.2","±5.1","±1.9","±0.9","±0.9","±0.9","±0.9","±1.1","±0.9","±0.9","±0.9","±1.1","±0.9","±0.9","±0.9","±1.6","±0.9","±0.9","±0.9","±1.6","±0.9","±4.4","±4.4","±0.9","±0.9","±0.9","","(X)","±5.6","±7.2","±2.8","±1.1","±1.6","±0.9","","(X)","±7.2","±2.9","±5.7","±0.9","±1.2","±7.2","±9.6","±4.3","±0.9","±1.1","±1.6","±0.9","±4.4","±0.9","±4.4","(X)","","(X)","±5.4","±5.4"
"Census Tract 5003, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,697","3,629","68","3,629","3,474","79","0","0","0","0","0","56","0","17","0","0","39","0","0","0","0","0","0","0","20","68","49","8","11","0","","3,697","3,542","128","8","67","0","20","","3,697","77","19","0","0","58","3,620","3,408","79","0","56","0","9","68","0","68","1,933","","2,955","1,440","1,515"
"    Margin of Error","","±19","±70","±68","±70","±118","±71","±10","±10","±10","±10","±10","±69","±10","±27","±10","±10","±64","±10","±10","±10","±10","±10","±10","±10","±23","±68","±60","±11","±17","±10","","±19","±94","±95","±11","±70","±10","±23","","±19","±79","±25","±10","±10","±74","±82","±136","±71","±10","±69","±10","±14","±68","±10","±68","±125","","±96","±109","±105"
"    Percent","","3,697","98.2%","1.8%","98.2%","94.0%","2.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.5%","0.0%","0.5%","0.0%","0.0%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","1.8%","1.3%","0.2%","0.3%","0.0%","","3,697","95.8%","3.5%","0.2%","1.8%","0.0%","0.5%","","3,697","2.1%","0.5%","0.0%","0.0%","1.6%","97.9%","92.2%","2.1%","0.0%","1.5%","0.0%","0.2%","1.8%","0.0%","1.8%","(X)","","2,955","48.7%","51.3%"
"    Percent Margin of Error","","(X)","±1.8","±1.8","±1.8","±3.2","±1.9","±0.7","±0.7","±0.7","±0.7","±0.7","±1.9","±0.7","±0.7","±0.7","±0.7","±1.7","±0.7","±0.7","±0.7","±0.7","±0.7","±0.7","±0.7","±0.6","±1.8","±1.6","±0.3","±0.5","±0.7","","(X)","±2.5","±2.6","±0.3","±1.9","±0.7","±0.6","","(X)","±2.1","±0.7","±0.7","±0.7","±2.0","±2.1","±3.6","±1.9","±0.7","±1.9","±0.7","±0.4","±1.8","±0.7","±1.8","(X)","","(X)","±3.2","±3.2"
"Census Tract 5010, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,621","1,606","15","1,606","1,520","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","15","0","0","0","","1,621","1,535","95","0","0","0","6","","1,621","29","5","0","0","24","1,592","1,491","80","0","0","0","6","15","0","15","879","","1,370","652","718"
"    Margin of Error","","±89","±91","±19","±91","±90","±41","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±6","±19","±19","±10","±10","±10","","±89","±89","±44","±10","±10","±10","±6","","±89","±21","±6","±10","±10","±23","±89","±90","±41","±10","±10","±10","±6","±19","±10","±19","±26","","±77","±58","±63"
"    Percent","","1,621","99.1%","0.9%","99.1%","93.8%","4.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.4%","0.9%","0.9%","0.0%","0.0%","0.0%","","1,621","94.7%","5.9%","0.0%","0.0%","0.0%","0.4%","","1,621","1.8%","0.3%","0.0%","0.0%","1.5%","98.2%","92.0%","4.9%","0.0%","0.0%","0.0%","0.4%","0.9%","0.0%","0.9%","(X)","","1,370","47.6%","52.4%"
"    Percent Margin of Error","","(X)","±1.2","±1.2","±1.2","±2.7","±2.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±1.5","±0.4","±1.2","±1.2","±1.5","±1.5","±1.5","","(X)","±2.5","±2.7","±1.5","±1.5","±1.5","±0.4","","(X)","±1.3","±0.4","±1.5","±1.5","±1.4","±1.3","±3.0","±2.5","±1.5","±1.5","±1.5","±0.4","±1.2","±1.5","±1.2","(X)","","(X)","±3.4","±3.4"
"Census Tract 5030.02, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,898","5,864","34","5,864","5,646","165","11","0","0","0","0","20","0","20","0","0","0","0","0","0","0","0","0","0","22","34","30","0","0","4","","5,898","5,676","199","15","20","0","22","","5,898","76","15","25","2","34","5,822","5,626","165","11","20","0","0","0","0","0","2,884","","4,867","2,137","2,730"
"    Margin of Error","","±123","±131","±42","±131","±183","±121","±18","±15","±15","±15","±15","±25","±15","±25","±15","±15","±15","±15","±15","±15","±15","±15","±15","±15","±25","±42","±41","±15","±15","±9","","±123","±170","±135","±19","±25","±15","±25","","±123","±53","±23","±28","±4","±43","±140","±190","±121","±18","±25","±15","±15","±15","±15","±15","±103","","±132","±171","±191"
"    Percent","","5,898","99.4%","0.6%","99.4%","95.7%","2.8%","0.2%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.4%","0.6%","0.5%","0.0%","0.0%","0.1%","","5,898","96.2%","3.4%","0.3%","0.3%","0.0%","0.4%","","5,898","1.3%","0.3%","0.4%","0.0%","0.6%","98.7%","95.4%","2.8%","0.2%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","4,867","43.9%","56.1%"
"    Percent Margin of Error","","(X)","±0.7","±0.7","±0.7","±2.4","±2.1","±0.3","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.7","±0.7","±0.4","±0.4","±0.1","","(X)","±2.2","±2.3","±0.3","±0.4","±0.4","±0.4","","(X)","±0.9","±0.4","±0.5","±0.1","±0.7","±0.9","±2.5","±2.1","±0.3","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","(X)","","(X)","±3.4","±3.4"
"Census Tract 5041, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,758","4,591","167","4,591","3,272","1,296","0","0","0","0","0","23","0","0","23","0","0","0","0","0","0","0","0","0","0","167","80","0","0","60","","4,758","3,379","1,463","87","23","0","0","","4,758","358","0","344","14","0","4,400","3,110","1,100","0","23","0","0","167","0","167","2,811","","3,823","1,785","2,038"
"    Margin of Error","","±353","±370","±122","±370","±302","±513","±10","±10","±10","±10","±10","±34","±10","±10","±34","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±122","±70","±10","±10","±96","","±353","±294","±518","±105","±34","±10","±10","","±353","±357","±10","±356","±24","±10","±379","±362","±388","±10","±34","±10","±10","±122","±10","±122","±168","","±217","±218","±201"
"    Percent","","4,758","96.5%","3.5%","96.5%","68.8%","27.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","0.0%","0.0%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.5%","1.7%","0.0%","0.0%","1.3%","","4,758","71.0%","30.7%","1.8%","0.5%","0.0%","0.0%","","4,758","7.5%","0.0%","7.2%","0.3%","0.0%","92.5%","65.4%","23.1%","0.0%","0.5%","0.0%","0.0%","3.5%","0.0%","3.5%","(X)","","3,823","46.7%","53.3%"
"    Percent Margin of Error","","(X)","±2.6","±2.6","±2.6","±9.1","±9.2","±0.5","±0.5","±0.5","±0.5","±0.5","±0.7","±0.5","±0.5","±0.7","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±2.6","±1.5","±0.5","±0.5","±2.0","","(X)","±9.0","±9.1","±2.2","±0.7","±0.5","±0.5","","(X)","±7.3","±0.5","±7.3","±0.5","±0.5","±7.3","±9.7","±7.1","±0.5","±0.7","±0.5","±0.5","±2.6","±0.5","±2.6","(X)","","(X)","±4.7","±4.7"
"Census Tract 5070, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,955","1,827","128","1,827","1,710","95","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","128","32","77","19","0","","1,955","1,838","127","85","19","0","14","","1,955","0","0","0","0","0","1,955","1,710","95","8","0","0","14","128","0","128","1,182","","1,634","811","823"
"    Margin of Error","","±182","±186","±96","±186","±183","±56","±13","±13","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±23","±96","±36","±87","±30","±10","","±182","±176","±67","±86","±30","±10","±23","","±182","±10","±10","±10","±10","±10","±182","±183","±56","±13","±10","±10","±23","±96","±10","±96","±42","","±112","±99","±91"
"    Percent","","1,955","93.5%","6.5%","93.5%","87.5%","4.9%","0.4%","0.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.7%","6.5%","1.6%","3.9%","1.0%","0.0%","","1,955","94.0%","6.5%","4.3%","1.0%","0.0%","0.7%","","1,955","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","87.5%","4.9%","0.4%","0.0%","0.0%","0.7%","6.5%","0.0%","6.5%","(X)","","1,634","49.6%","50.4%"
"    Percent Margin of Error","","(X)","±4.8","±4.8","±4.8","±6.2","±2.8","±0.7","±0.7","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.2","±4.8","±1.8","±4.4","±1.5","±1.3","","(X)","±3.7","±3.3","±4.4","±1.5","±1.3","±1.2","","(X)","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±6.2","±2.8","±0.7","±1.3","±1.3","±1.2","±4.8","±1.3","±4.8","(X)","","(X)","±4.7","±4.7"
"Census Tract 5080, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,860","1,728","132","1,728","1,097","560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","132","106","18","0","0","","1,860","1,224","666","23","0","0","79","","1,860","38","21","0","0","17","1,822","1,074","560","0","0","0","71","117","0","117","1,239","","1,312","609","703"
"    Margin of Error","","±272","±269","±75","±269","±194","±187","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±94","±75","±77","±17","±10","±10","","±272","±192","±208","±18","±10","±10","±95","","±272","±35","±22","±10","±10","±27","±266","±192","±187","±10","±10","±10","±94","±79","±10","±79","±39","","±171","±107","±117"
"    Percent","","1,860","92.9%","7.1%","92.9%","59.0%","30.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.8%","7.1%","5.7%","1.0%","0.0%","0.0%","","1,860","65.8%","35.8%","1.2%","0.0%","0.0%","4.2%","","1,860","2.0%","1.1%","0.0%","0.0%","0.9%","98.0%","57.7%","30.1%","0.0%","0.0%","0.0%","3.8%","6.3%","0.0%","6.3%","(X)","","1,312","46.4%","53.6%"
"    Percent Margin of Error","","(X)","±3.9","±3.9","±3.9","±8.5","±7.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±5.0","±3.9","±4.1","±0.9","±1.3","±1.3","","(X)","±8.0","±8.0","±1.0","±1.3","±1.3","±5.1","","(X)","±1.8","±1.2","±1.3","±1.3","±1.4","±1.8","±8.7","±7.3","±1.3","±1.3","±1.3","±5.0","±4.1","±1.3","±4.1","(X)","","(X)","±5.5","±5.5"
"Census Tract 5094, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,197","4,785","412","4,785","3,915","831","0","0","0","0","0","26","0","0","26","0","0","0","0","0","0","0","0","0","13","412","324","25","27","0","","5,197","4,327","1,191","25","53","0","49","","5,197","81","0","13","32","36","5,116","3,883","831","0","26","0","0","376","0","376","2,589","","3,838","1,593","2,245"
"    Margin of Error","","±21","±290","±287","±290","±455","±368","±15","±15","±15","±15","±15","±42","±15","±15","±42","±15","±15","±15","±15","±15","±15","±15","±15","±15","±23","±287","±271","±33","±30","±15","","±21","±366","±437","±33","±68","±15","±60","","±21","±84","±15","±23","±57","±55","±88","±440","±368","±15","±42","±15","±15","±281","±15","±281","±221","","±223","±242","±186"
"    Percent","","5,197","92.1%","7.9%","92.1%","75.3%","16.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","0.0%","0.0%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","7.9%","6.2%","0.5%","0.5%","0.0%","","5,197","83.3%","22.9%","0.5%","1.0%","0.0%","0.9%","","5,197","1.6%","0.0%","0.3%","0.6%","0.7%","98.4%","74.7%","16.0%","0.0%","0.5%","0.0%","0.0%","7.2%","0.0%","7.2%","(X)","","3,838","41.5%","58.5%"
"    Percent Margin of Error","","(X)","±5.5","±5.5","±5.5","±8.8","±7.1","±0.5","±0.5","±0.5","±0.5","±0.5","±0.8","±0.5","±0.5","±0.8","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.4","±5.5","±5.2","±0.6","±0.6","±0.5","","(X)","±7.1","±8.4","±0.6","±1.3","±0.5","±1.2","","(X)","±1.6","±0.5","±0.4","±1.1","±1.1","±1.6","±8.5","±7.1","±0.5","±0.8","±0.5","±0.5","±5.4","±0.5","±5.4","(X)","","(X)","±5.0","±5.0"
"Census Tract 5100, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,576","1,532","44","1,532","406","1,116","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","4","44","6","15","5","0","","1,576","450","1,140","33","11","0","4","","1,576","0","0","0","0","0","1,576","406","1,116","0","6","0","4","44","0","44","1,108","","1,118","488","630"
"    Margin of Error","","±297","±309","±39","±309","±98","±317","±10","±10","±10","±10","±10","±9","±10","±9","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±6","±39","±10","±19","±7","±10","","±297","±100","±310","±35","±12","±10","±6","","±297","±10","±10","±10","±10","±10","±297","±98","±317","±10","±9","±10","±6","±39","±10","±39","±64","","±145","±98","±135"
"    Percent","","1,576","97.2%","2.8%","97.2%","25.8%","70.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.4%","0.0%","0.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","2.8%","0.4%","1.0%","0.3%","0.0%","","1,576","28.6%","72.3%","2.1%","0.7%","0.0%","0.3%","","1,576","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","25.8%","70.8%","0.0%","0.4%","0.0%","0.3%","2.8%","0.0%","2.8%","(X)","","1,118","43.6%","56.4%"
"    Percent Margin of Error","","(X)","±2.6","±2.6","±2.6","±7.5","±8.5","±1.6","±1.6","±1.6","±1.6","±1.6","±0.5","±1.6","±0.5","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±0.4","±2.6","±0.7","±1.2","±0.5","±1.6","","(X)","±8.3","±7.9","±2.3","±0.7","±1.6","±0.4","","(X)","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±7.5","±8.5","±1.6","±0.5","±1.6","±0.4","±2.6","±1.6","±2.6","(X)","","(X)","±8.1","±8.1"
"Census Tract 5120, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,383","2,214","169","2,214","1,527","666","0","0","0","0","0","21","9","12","0","0","0","0","0","0","0","0","0","0","0","169","65","0","0","104","","2,383","1,592","835","104","21","0","0","","2,383","10","0","10","0","0","2,373","1,517","666","0","21","0","0","169","0","169","1,373","","1,885","942","943"
"    Margin of Error","","±181","±181","±97","±181","±136","±120","±10","±10","±10","±10","±10","±24","±15","±19","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±97","±60","±10","±10","±80","","±181","±140","±127","±80","±24","±10","±10","","±181","±15","±10","±15","±10","±10","±183","±135","±120","±10","±24","±10","±10","±97","±10","±97","±119","","±138","±118","±140"
"    Percent","","2,383","92.9%","7.1%","92.9%","64.1%","27.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","0.4%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","7.1%","2.7%","0.0%","0.0%","4.4%","","2,383","66.8%","35.0%","4.4%","0.9%","0.0%","0.0%","","2,383","0.4%","0.0%","0.4%","0.0%","0.0%","99.6%","63.7%","27.9%","0.0%","0.9%","0.0%","0.0%","7.1%","0.0%","7.1%","(X)","","1,885","50.0%","50.0%"
"    Percent Margin of Error","","(X)","±4.0","±4.0","±4.0","±4.1","±4.5","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±0.6","±0.8","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±1.0","±4.0","±2.5","±1.0","±1.0","±3.3","","(X)","±4.3","±4.1","±3.3","±1.0","±1.0","±1.0","","(X)","±0.6","±1.0","±0.6","±1.0","±1.0","±0.6","±4.0","±4.5","±1.0","±1.0","±1.0","±1.0","±4.0","±1.0","±4.0","(X)","","(X)","±5.8","±5.8"
